week_ending,commodity,padd1_imports_total_kbd,padd1_imports_canada_kbd,padd1_imports_non_canada_kbd,padd1_exports_total_kbd,padd1ab_imports_total_kbd,padd1ab_imports_canada_kbd,padd1ab_imports_non_canada_kbd,padd1ab_exports_total_kbd,padd1ab_exports_europe_kbd,padd1ab_exports_other_kbd,padd1c_imports_total_kbd,padd1c_imports_canada_kbd,padd1c_imports_non_canada_kbd,padd1c_imports_intra_us_kbd,padd1c_exports_total_kbd,padd3_to_padd1_kbd,padd3_to_padd1ab_kbd,padd3_to_padd1c_kbd,padd3_to_padd5_kbd,padd3_exports_total_kbd,padd3_exports_africa_kbd,padd3_exports_europe_kbd,padd3_exports_latin_america_kbd,padd3_exports_other_kbd,padd5_imports_total_kbd,padd5_exports_total_kbd,us_imports_total_kbd,us_imports_canada_kbd,us_imports_non_canada_kbd,us_exports_total_kbd,us_exports_europe_kbd,us_exports_latin_america_kbd
2019-08-16,jet,55.0,19.29,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.41,0.0,45.93,186.48,0.0,132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,jet,0.0,0.0,0.0,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.0,217.4,0.0,2.52,167.9,46.97999999999999,101.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,jet,89.95,51.42,38.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,106.3,0.0,0.0,106.3,0.0,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,jet,59.04,4.57,54.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.57999999999998,0.0,46.13,134.45,0.0,121.79,55.87,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,jet,75.0,21.43,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,277.0,0.0,112.63,98.06,66.31,154.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,jet,74.86,39.83,35.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,141.73000000000002,45.42,45.32,50.99,1.4210854715202004e-14,124.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,jet,12.74,12.74,0.0,49.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,158.7,0.0,45.95,112.75,0.0,100.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,jet,12.86,12.86,0.0,38.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,0.0,0.0,0.0,138.6,0.0,0.0,90.73,47.86999999999999,89.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,jet,47.120000000000005,12.84,34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,138.20999999999998,0.0,21.89,91.72,24.59999999999998,138.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,jet,62.83,47.12,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,182.45,0.0,0.0,136.4,46.04999999999998,94.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25,jet,80.21000000000001,14.29,65.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,218.92999999999998,0.0,41.91,130.89,46.129999999999995,131.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,jet,46.22,17.14,29.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.31,0.0,0.0,0.0,209.73999999999998,0.0,0.0,162.39,47.349999999999994,103.7,73.42,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08,jet,33.57,0.0,33.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,0.0,0.0,0.0,151.59,0.0,0.0,106.75,44.84,89.77,26.09,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15,jet,59.010000000000005,14.73,44.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,208.84,7.97,50.37,104.57,45.93000000000001,66.27,16.06,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-22,jet,47.07,45.21,1.8599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.46,0.0,0.0,0.0,156.62,0.0,0.0,125.04,31.58,105.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,jet,44.95,0.0,44.95,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95,0.0,0.0,0.0,254.01999999999998,0.0,100.44999999999999,107.23,46.33999999999999,49.35,26.1,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,jet,46.95,0.0,46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.89,0.0,0.0,0.0,255.23000000000002,0.0,0.0,154.13,101.10000000000002,228.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-13,jet,75.08,0.0,75.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18,0.0,0.0,0.0,182.16,0.0,0.0,136.43,45.72999999999999,68.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,jet,41.11,41.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69,0.0,0.0,0.0,251.07,0.0,0.0,217.01,34.06,71.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,jet,64.0,19.29,44.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79,0.0,0.0,0.0,214.57,0.0,67.56,102.48,44.52999999999999,168.35,56.55,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,jet,72.07,12.86,59.209999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,177.37,0.0,0.0,135.21,42.16,46.62,39.85,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,jet,23.5,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07,0.0,0.0,0.0,274.47,0.0,40.42,186.4,47.650000000000006,44.84,8.45,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,jet,104.10999999999999,9.29,94.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.18,0.0,0.0,0.0,134.17,0.0,0.0,134.17,0.0,94.97,84.16,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,jet,31.08,31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03,0.0,0.0,0.0,171.74,0.0,0.0,87.01,84.73,85.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27,0.0,0.0,0.0,230.3,0.0,46.77,140.87,42.66,63.19,15.79,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23,0.0,0.0,0.0,191.01999999999998,0.0,90.72999999999999,100.29,0.0,89.03,20.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,jet,40.68,40.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,178.43,0.0,48.12,130.31,0.0,87.4,46.36,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.45,0.0,0.0,0.0,148.82999999999998,0.0,0.0,116.49,32.33999999999999,109.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,jet,81.42,24.28,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07,0.0,0.0,0.0,191.5,0.0,0.0,185.66,5.840000000000003,89.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,jet,67.12,0.0,67.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,258.11,0.0,46.92,119.45,91.74,106.62,22.95,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,jet,17.86,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.19,0.0,0.0,0.0,113.82,0.0,0.0,113.82,0.0,136.15,37.26,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,jet,12.86,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,178.1,0.0,0.0,178.1,0.0,108.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37,0.0,0.0,0.0,174.95999999999998,0.0,50.2,122.03,2.7299999999999756,40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,jet,66.14,45.43,20.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,167.71,0.0,80.84,84.2,2.6700000000000017,219.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,jet,92.25,0.0,92.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,63.790000000000006,0.0,44.31,19.48,3.552713678800501e-15,61.35,19.7,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,63.27,0.0,47.1,16.17,0.0,94.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24,jet,29.62,0.0,29.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,57.379999999999995,0.0,47.65,9.73,0.0,89.07,5.45,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,jet,77.08,0.0,77.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.0,0.0,0.0,70.48,0.0,0.0,30.13,40.35000000000001,44.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,jet,67.35,0.0,67.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,12.27,0.0,44.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,jet,61.41,0.0,61.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,jet,69.74000000000001,27.14,42.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,11.69,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,jet,29.93,29.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0,0.0,22.58,0.0,0.0,0.0,22.58,44.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,jet,0.0,0.0,0.0,15.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,91.49000000000001,0.0,47.02,25.12,19.350000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,jet,5.67,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,47.56,0.0,47.56,0.0,0.0,92.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,jet,183.31,11.43,171.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,60.4,0.0,0.0,24.54,35.86,127.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,jet,100.56,6.43,94.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,14.41,0.0,0.0,14.41,0.0,138.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,jet,96.69,0.0,96.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,0.0,0.0,26.04,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,jet,67.39,0.0,67.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,51.44,0.0,0.0,51.44,0.0,123.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,jet,17.86,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.04,0.0,0.0,0.0,107.05999999999999,0.0,0.0,17.99,89.07,134.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,jet,6.43,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,2.16,0.0,0.0,2.16,0.0,180.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,jet,84.23,12.36,71.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,61.46,0.0,0.0,61.46,0.0,89.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,jet,43.79,0.0,43.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45,0.0,0.0,3.17,44.28,182.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,jet,77.9,6.43,71.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,48.87,0.0,0.0,48.87,0.0,132.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.03,0.0,0.0,0.0,123.24000000000001,0.0,0.0,83.92,39.32000000000001,247.62,18.84,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,jet,154.89,0.0,154.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,66.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,jet,61.82,19.29,42.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31,0.0,0.0,0.0,30.83,0.0,0.0,6.45,24.38,43.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,jet,53.38,0.0,53.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.35,0.0,47.37,25.98,0.0,118.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,jet,142.73,12.86,129.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,0.0,0.0,0.0,62.669999999999995,0.0,0.0,57.41,5.259999999999998,88.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,jet,68.77,0.0,68.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23,0.0,0.0,37.23,0.0,82.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,jet,40.13,6.43,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08,0.0,0.0,0.0,23.02,0.0,0.0,23.02,0.0,47.99,19.06,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,jet,105.78,11.29,94.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,76.7,0.0,0.0,76.7,0.0,160.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,jet,148.07,11.0,137.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33,0.0,0.0,0.0,51.29,0.0,25.31,25.98,0.0,87.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,jet,56.35,12.29,44.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,81.05,0.0,0.0,59.11,21.939999999999998,90.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,jet,72.53,0.0,72.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.0,0.0,10.68,0.0,123.94,14.44,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,jet,69.32,6.43,62.88999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,21.95,0.0,0.0,21.95,0.0,90.03,10.14,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,113.54,0.0,0.0,113.54,0.0,44.97,19.47,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,jet,68.86999999999999,6.45,62.41999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,0.0,0.0,0.0,30.43,0.0,0.0,30.43,0.0,139.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,jet,83.16,25.71,57.449999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.27,0.0,0.0,84.27,0.0,90.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,jet,9.45,6.1,3.3499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,179.16,0.0,46.23,132.93,0.0,121.71,17.27,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,jet,66.51,6.76,59.75000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,82.29,0.0,0.0,82.29,0.0,38.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,jet,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.04,0.0,0.0,0.0,108.28999999999999,0.0,0.0,59.04,49.24999999999999,130.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,jet,12.86,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,47.8,0.0,0.0,47.8,0.0,177.6,13.73,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,jet,82.03999999999999,5.45,76.58999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,0.0,0.0,0.0,136.82,0.0,0.0,136.82,0.0,75.04,12.99,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,jet,18.29,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,33.78,0.0,0.0,33.78,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,jet,80.53999999999999,0.0,80.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36,0.0,0.0,0.0,59.07,0.0,0.0,43.65,15.420000000000002,71.81,18.76,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,jet,59.82,12.86,46.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08,0.0,0.0,0.0,48.09,0.0,0.0,48.09,0.0,224.91,12.95,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,jet,19.29,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,186.04,0.0,47.46,91.69,46.889999999999986,45.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,jet,17.169999999999998,3.57,13.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,114.82,0.0,0.0,114.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,jet,9.29,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,59.93,0.0,0.0,59.93,0.0,41.72,12.99,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,jet,50.78,12.86,37.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.43,0.0,0.0,0.43,0.0,186.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,jet,54.57,12.86,41.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,56.22,0.0,0.0,43.39,12.829999999999998,89.86,7.25,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,22.79,0.0,0.0,22.79,0.0,44.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,jet,72.47,13.86,58.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,58.76,0.0,0.0,58.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,jet,48.55,0.0,48.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,0.0,0.0,0.0,24.72,0.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,jet,57.129999999999995,14.05,43.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,0.0,0.0,21.67,0.0,177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,jet,38.85,3.18,35.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,57.39,0.0,0.0,57.39,0.0,116.82,17.39,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,jet,15.8,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,35.31,0.0,0.0,35.31,0.0,2.98,26.85,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,jet,41.48,0.0,41.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29,0.0,0.0,0.0,40.39,0.0,17.13,23.26,0.0,86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,jet,130.41,46.98,83.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,0.0,0.0,0.0,91.58000000000001,0.0,0.0,85.29,6.290000000000006,275.59,25.43,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,jet,102.78999999999999,8.07,94.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,58.45,0.0,0.0,58.45,0.0,49.35,17.44,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,jet,87.03999999999999,5.0,82.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,89.29,0.0,0.0,89.29,0.0,121.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
